user_id,question_id,domain,subdomain,attempt_number,time_taken,answer,marked_for_review,correctness_rate,confidence_level,label
2,272,Data Structures,Algorithm,1,75,0,0,0.5028901734104047,1,1
2,272,Data Structures,Algorithm,2,49,0,1,0.5014409221902018,1,1
2,273,Data Structures,Hashing,1,86,1,1,0.5028735632183908,4,0
2,274,DBMS,Keys,1,67,1,1,0.504297994269341,4,0
2,274,DBMS,Keys,2,109,0,0,0.5028571428571429,1,1
2,275,Data Structures,Graph,1,94,1,0,0.5042735042735043,5,0
2,275,Data Structures,Graph,2,104,1,0,0.5056818181818182,5,0
2,276,Data Structures,Tree,1,39,1,1,0.5070821529745042,5,0
2,277,DBMS,SQL Functions,1,43,1,1,0.5084745762711864,5,0
2,277,DBMS,SQL Functions,2,82,0,0,0.5070422535211268,1,1
2,278,Data Structures,Tree,1,104,1,1,0.5084269662921348,4,0
2,279,DBMS,Stored Procedures,1,104,0,1,0.5070028011204482,1,1
2,279,DBMS,Stored Procedures,2,87,0,0,0.505586592178771,1,1
2,279,DBMS,Stored Procedures,3,50,0,0,0.5041782729805014,1,1
2,280,Data Structures,Stack,1,45,1,0,0.5055555555555555,5,0
2,280,Data Structures,Stack,2,40,0,1,0.5041551246537396,1,1
2,281,DBMS,Joins,1,89,1,1,0.505524861878453,4,0
2,281,DBMS,Joins,2,38,0,1,0.5041322314049587,1,1
2,281,DBMS,Joins,3,68,0,0,0.5027472527472527,1,1
2,282,Data Structures,Queue,1,102,0,1,0.5013698630136987,1,1
2,282,Data Structures,Queue,2,51,1,1,0.5027322404371585,5,0
2,283,Data Structures,Queue,1,87,0,1,0.5013623978201635,1,1
2,283,Data Structures,Queue,2,116,1,0,0.5027173913043478,5,0
2,284,Data Structures,Sorting,1,42,1,1,0.5040650406504065,5,0
2,284,Data Structures,Sorting,2,114,0,0,0.5027027027027027,1,1
2,284,Data Structures,Sorting,3,56,0,0,0.5013477088948787,1,1
2,285,DBMS,Database Models,1,54,1,0,0.5026881720430108,5,0
2,285,DBMS,Database Models,2,53,1,1,0.5040214477211796,5,0
2,286,Data Structures,Graph,1,112,1,0,0.5053475935828877,5,0
2,286,Data Structures,Graph,2,64,0,1,0.504,1,1
2,287,DBMS,Database Design,1,77,0,1,0.5026595744680851,1,1
2,287,DBMS,Database Design,2,50,1,0,0.5039787798408488,5,0
2,287,DBMS,Database Design,3,64,1,0,0.5052910052910053,4,1
2,288,DBMS,Normalization,1,40,1,0,0.5065963060686016,5,0
2,289,DBMS,Backup & Recovery,1,61,1,0,0.5078947368421053,5,0
2,289,DBMS,Backup & Recovery,2,73,1,0,0.5091863517060368,5,0
2,289,DBMS,Backup & Recovery,3,34,1,1,0.5104712041884817,4,1
2,290,Data Structures,Linked List,1,54,0,1,0.5091383812010444,1,1
2,290,Data Structures,Linked List,2,77,0,1,0.5078125,1,1
2,291,Data Structures,Stack,1,37,1,0,0.509090909090909,5,0
2,291,Data Structures,Stack,2,99,0,1,0.5077720207253886,1,1
2,292,Data Structures,Searching,1,54,0,1,0.5064599483204134,1,1
2,293,DBMS,Security,1,101,1,0,0.5077319587628866,5,0
2,293,DBMS,Security,2,111,1,0,0.5089974293059126,5,0
2,293,DBMS,Security,3,43,0,0,0.5076923076923077,1,1
2,294,Data Structures,Sorting,1,67,0,1,0.5063938618925832,1,1
2,294,Data Structures,Sorting,2,103,1,0,0.5076530612244898,5,0
2,294,Data Structures,Sorting,3,63,1,1,0.5089058524173028,3,1
2,295,DBMS,Views,1,86,1,1,0.5101522842639594,4,0
2,295,DBMS,Views,2,110,0,1,0.5088607594936709,1,1
2,295,DBMS,Views,3,89,0,0,0.5075757575757576,1,1
2,296,DBMS,Database Models,1,94,1,0,0.5088161209068011,5,0
2,296,DBMS,Database Models,2,72,1,1,0.5100502512562815,4,0
2,297,Data Structures,Hashing,1,68,0,0,0.5087719298245614,1,1
2,297,Data Structures,Hashing,2,79,1,1,0.51,4,0
2,297,Data Structures,Hashing,3,119,1,1,0.5112219451371571,3,1
2,298,DBMS,Keys,1,65,0,0,0.5099502487562189,1,1
2,298,DBMS,Keys,2,56,0,0,0.5086848635235732,1,1
2,298,DBMS,Keys,3,49,0,1,0.5074257425742574,1,1
2,299,DBMS,Joins,1,45,0,0,0.5061728395061729,2,1
2,299,DBMS,Joins,2,62,1,0,0.5073891625615764,5,0
2,300,DBMS,Database Design,1,50,1,0,0.5085995085995086,5,0
2,300,DBMS,Database Design,2,97,0,1,0.5073529411764706,1,1
2,300,DBMS,Database Design,3,88,1,1,0.508557457212714,3,1
2,301,DBMS,SQL Basics,1,110,1,1,0.5097560975609756,4,0
2,301,DBMS,SQL Basics,2,41,0,1,0.5085158150851582,1,1
2,301,DBMS,SQL Basics,3,32,0,1,0.5072815533980582,1,1
2,302,Data Structures,Stack,1,40,1,1,0.5084745762711864,5,0
2,302,Data Structures,Stack,2,53,1,0,0.5096618357487923,5,0
2,302,Data Structures,Stack,3,53,1,1,0.5108433734939759,4,1
2,303,DBMS,Security,1,88,0,0,0.5096153846153846,1,1
2,303,DBMS,Security,2,67,0,1,0.5083932853717026,1,1
2,303,DBMS,Security,3,92,1,1,0.5095693779904307,3,1
2,304,Data Structures,Searching,1,97,0,0,0.5083532219570406,1,1
2,304,Data Structures,Searching,2,118,0,1,0.5071428571428571,1,1
2,305,DBMS,Keys,1,74,0,0,0.505938242280285,1,1
2,305,DBMS,Keys,2,30,0,1,0.504739336492891,1,1
2,305,DBMS,Keys,3,74,0,1,0.5035460992907801,1,1
2,306,Data Structures,Array,1,59,0,0,0.5023584905660378,2,1
2,306,Data Structures,Array,2,101,0,1,0.5011764705882353,1,1
2,307,Data Structures,Heap,1,115,0,0,0.5,1,1
2,308,DBMS,Backup & Recovery,1,115,1,1,0.5011709601873536,4,0
2,308,DBMS,Backup & Recovery,2,81,1,0,0.5023364485981309,5,0
2,309,Data Structures,Array,1,119,0,0,0.5011655011655012,1,1
2,310,Data Structures,Heap,1,38,1,1,0.5023255813953489,5,0
2,310,Data Structures,Heap,2,38,1,0,0.5034802784222738,5,0
2,310,Data Structures,Heap,3,56,0,0,0.5023148148148148,1,1
2,311,Data Structures,Tree,1,44,1,0,0.5034642032332564,5,0
2,312,DBMS,Joins,1,56,1,1,0.5046082949308756,5,0
2,313,Data Structures,Heap,1,106,0,1,0.503448275862069,1,1
2,314,Data Structures,Queue,1,66,1,0,0.5045871559633027,5,0
2,315,Data Structures,Sorting,1,103,0,0,0.5034324942791762,1,1
2,315,Data Structures,Sorting,2,93,0,1,0.502283105022831,1,1
2,315,Data Structures,Sorting,3,80,1,0,0.5034168564920274,4,1
2,316,Data Structures,Tree,1,106,0,1,0.5022727272727273,1,1
2,316,Data Structures,Tree,2,52,0,1,0.5011337868480725,1,1
2,316,Data Structures,Tree,3,84,1,1,0.502262443438914,3,1
2,317,Data Structures,Tree,1,119,0,1,0.5011286681715575,1,1
2,317,Data Structures,Tree,2,85,1,0,0.5022522522522522,5,0
2,317,Data Structures,Tree,3,119,1,0,0.503370786516854,4,1
2,318,DBMS,Security,1,96,1,1,0.5044843049327354,4,0
2,318,DBMS,Security,2,89,1,1,0.5055928411633109,4,0
2,319,Data Structures,Queue,1,72,1,1,0.5066964285714286,4,0
2,319,Data Structures,Queue,2,33,0,0,0.5055679287305123,1,1
2,319,Data Structures,Queue,3,84,1,0,0.5066666666666667,4,1
2,320,DBMS,Stored Procedures,1,35,0,1,0.5055432372505543,1,1
2,320,DBMS,Stored Procedures,2,108,1,1,0.5066371681415929,4,0
2,321,Data Structures,Queue,1,75,1,0,0.5077262693156733,5,0
2,321,Data Structures,Queue,2,47,1,0,0.5088105726872246,5,0
2,322,Data Structures,Graph,1,109,0,1,0.5076923076923077,1,1
2,322,Data Structures,Graph,2,35,1,1,0.5087719298245614,5,0
2,322,Data Structures,Graph,3,66,0,1,0.5076586433260394,1,1
2,323,Data Structures,Graph,1,89,0,0,0.5065502183406113,1,1
2,324,Data Structures,Algorithms,1,102,0,0,0.5054466230936819,1,1
2,325,Data Structures,Algorithms,1,55,0,1,0.5043478260869565,1,1
2,325,Data Structures,Algorithms,2,56,1,1,0.5054229934924078,5,0
2,325,Data Structures,Algorithms,3,68,0,1,0.5043290043290043,1,1
2,326,Data Structures,Hashing,1,42,0,0,0.5032397408207343,2,1
2,327,DBMS,SQL Functions,1,63,0,0,0.5021551724137931,1,1
2,328,Data Structures,Algorithm,1,104,0,1,0.5010752688172043,1,1
2,328,Data Structures,Algorithm,2,33,0,0,0.5,1,1
2,328,Data Structures,Algorithm,3,106,0,1,0.4989293361884368,1,1
2,329,Data Structures,Algorithms,1,42,0,1,0.49786324786324787,1,1
2,330,Data Structures,Algorithm,1,53,0,1,0.4968017057569296,1,1
2,331,Data Structures,Algorithm,1,95,1,0,0.4978723404255319,5,0
2,332,Data Structures,Hashing,1,49,1,0,0.4989384288747346,5,0
2,333,Data Structures,Sorting,1,101,0,0,0.4978813559322034,1,1
2,334,DBMS,Database Design,1,84,0,1,0.49682875264270615,1,1
2,334,DBMS,Database Design,2,75,1,1,0.4978902953586498,4,0
2,335,DBMS,Joins,1,39,1,1,0.49894736842105264,5,0
2,336,Data Structures,Algorithms,1,40,0,0,0.49789915966386555,2,1
2,337,DBMS,Stored Procedures,1,37,0,1,0.4968553459119497,1,1
2,337,DBMS,Stored Procedures,2,95,1,1,0.497907949790795,4,0
2,337,DBMS,Stored Procedures,3,52,0,0,0.4968684759916493,1,1
2,338,DBMS,SQL Functions,1,68,1,1,0.4979166666666667,4,0
2,338,DBMS,SQL Functions,2,98,1,1,0.498960498960499,4,0
2,339,Data Structures,Linked List,1,86,0,0,0.4979253112033195,1,1
2,339,Data Structures,Linked List,2,115,0,0,0.4968944099378882,1,1
2,340,DBMS,SQL Basics,1,64,0,1,0.49586776859504134,1,1
2,340,DBMS,SQL Basics,2,89,0,1,0.4948453608247423,1,1
2,340,DBMS,SQL Basics,3,44,0,1,0.49382716049382713,1,1
2,341,Data Structures,Heap,1,113,0,0,0.4928131416837782,1,1
2,341,Data Structures,Heap,2,106,1,1,0.49385245901639346,4,0
2,341,Data Structures,Heap,3,103,0,0,0.49284253578732107,1,1
2,342,DBMS,Security,1,41,1,1,0.49387755102040815,5,0
2,342,DBMS,Security,2,118,0,1,0.49287169042769857,1,1
2,343,DBMS,Database Models,1,90,0,0,0.491869918699187,1,1
2,344,Data Structures,Algorithms,1,83,1,0,0.49290060851926976,5,0
2,345,Data Structures,Graph,1,84,0,1,0.49190283400809715,1,1
2,346,Data Structures,Tree,1,70,0,0,0.4909090909090909,1,1
2,346,Data Structures,Tree,2,68,0,1,0.4899193548387097,1,1
2,347,Data Structures,Algorithm,1,95,1,1,0.4909456740442656,4,0
2,347,Data Structures,Algorithm,2,33,0,1,0.4899598393574297,1,1
2,348,DBMS,Keys,1,37,0,1,0.48897795591182364,1,1
2,348,DBMS,Keys,2,31,0,1,0.488,1,1
2,349,DBMS,Normalization,1,114,1,0,0.48902195608782434,5,0
2,349,DBMS,Normalization,2,94,0,0,0.48804780876494025,1,1
2,350,Data Structures,Algorithm,1,106,0,1,0.4870775347912525,1,1
2,350,Data Structures,Algorithm,2,74,1,1,0.4880952380952381,4,0
2,351,Data Structures,Searching,1,93,1,0,0.4891089108910891,5,0
2,351,Data Structures,Searching,2,59,1,1,0.4901185770750988,5,0
2,351,Data Structures,Searching,3,94,1,0,0.4911242603550296,4,1
2,352,Data Structures,Sorting,1,32,1,1,0.4921259842519685,5,0
2,353,Data Structures,Stack,1,89,0,1,0.4911591355599214,1,1
2,354,DBMS,Views,1,114,0,1,0.49019607843137253,1,1
2,355,Data Structures,Algorithms,1,50,0,1,0.4892367906066536,1,1
2,355,Data Structures,Algorithms,2,78,1,0,0.490234375,5,0
2,356,Data Structures,Heap,1,93,0,0,0.48927875243664715,1,1
2,357,Data Structures,Tree,1,87,0,0,0.4883268482490272,1,1
2,357,Data Structures,Tree,2,91,1,0,0.4893203883495146,5,0
2,358,DBMS,Normalization,1,58,1,1,0.4903100775193798,5,0
2,358,DBMS,Normalization,2,87,0,1,0.48936170212765956,1,1
2,359,DBMS,Backup & Recovery,1,48,0,1,0.48841698841698844,1,1
2,359,DBMS,Backup & Recovery,2,60,1,0,0.48940269749518306,5,0
2,359,DBMS,Backup & Recovery,3,67,1,1,0.49038461538461536,3,1
2,360,Data Structures,Heap,1,106,1,0,0.491362763915547,5,0
2,361,DBMS,SQL Functions,1,74,0,0,0.4904214559386973,1,1
2,361,DBMS,SQL Functions,2,33,0,1,0.4894837476099426,1,1
2,361,DBMS,SQL Functions,3,53,1,0,0.4904580152671756,5,1
2,362,DBMS,SQL Functions,1,52,1,0,0.49142857142857144,5,0
2,362,DBMS,SQL Functions,2,34,0,0,0.49049429657794674,1,1
2,363,Data Structures,Algorithm,1,87,1,0,0.49146110056925996,5,0
2,363,Data Structures,Algorithm,2,73,1,0,0.49242424242424243,5,0
2,364,Data Structures,Heap,1,102,1,0,0.4933837429111531,5,0
2,365,DBMS,Transactions,1,74,0,1,0.49245283018867925,1,1
2,365,DBMS,Transactions,2,71,1,0,0.4934086629001883,5,0
2,365,DBMS,Transactions,3,67,0,0,0.4924812030075188,1,1
2,366,Data Structures,Stack,1,70,0,1,0.4915572232645403,1,1
2,366,Data Structures,Stack,2,51,0,1,0.49063670411985016,1,1
2,366,Data Structures,Stack,3,44,1,1,0.491588785046729,4,1
2,367,DBMS,Security,1,91,0,1,0.4906716417910448,1,1
2,368,DBMS,Backup & Recovery,1,106,0,0,0.4897579143389199,1,1
2,368,DBMS,Backup & Recovery,2,70,0,0,0.4888475836431227,1,1
2,368,DBMS,Backup & Recovery,3,118,1,1,0.4897959183673469,3,1
2,369,Data Structures,Heap,1,88,1,1,0.49074074074074076,4,0
2,370,Data Structures,Algorithms,1,60,0,1,0.4898336414048059,1,1
2,370,Data Structures,Algorithms,2,33,1,0,0.4907749077490775,5,0
2,371,DBMS,Joins,1,107,0,0,0.48987108655616945,1,1
2,372,DBMS,Keys,1,35,0,0,0.4889705882352941,2,1
2,373,DBMS,Database Design,1,119,0,0,0.48807339449541287,1,1
2,373,DBMS,Database Design,2,118,1,1,0.489010989010989,4,0
2,373,DBMS,Database Design,3,38,0,1,0.48811700182815354,1,1
2,374,Data Structures,Queue,1,54,0,0,0.48722627737226276,2,1
2,375,Data Structures,Array,1,118,1,0,0.48816029143898,5,0
2,375,Data Structures,Array,2,102,0,1,0.48727272727272725,1,1
2,375,Data Structures,Array,3,45,1,1,0.4882032667876588,4,1
2,376,Data Structures,Stack,1,67,0,1,0.48731884057971014,1,1
2,377,Data Structures,Queue,1,50,1,0,0.488245931283906,5,0
2,377,Data Structures,Queue,2,104,1,0,0.4891696750902527,5,0
2,378,DBMS,Database Design,1,84,0,1,0.4882882882882883,1,1
2,379,Data Structures,Algorithm,1,59,1,0,0.4892086330935252,5,0
2,380,Data Structures,Searching,1,73,1,0,0.49012567324955114,5,0
2,380,Data Structures,Searching,2,71,0,0,0.489247311827957,1,1
2,380,Data Structures,Searching,3,98,0,0,0.4883720930232558,1,1
2,381,DBMS,Normalization,1,70,1,1,0.48928571428571427,4,0
2,381,DBMS,Normalization,2,113,1,0,0.49019607843137253,5,0
2,382,Data Structures,Array,1,47,0,0,0.4893238434163701,2,1
2,382,Data Structures,Array,2,98,1,1,0.49023090586145646,4,0
2,383,Data Structures,Heap,1,55,0,1,0.48936170212765956,1,1
2,383,Data Structures,Heap,2,56,1,0,0.4902654867256637,5,0
2,384,DBMS,SQL Basics,1,107,1,1,0.4911660777385159,4,0
2,385,DBMS,Security,1,119,0,0,0.49029982363315694,1,1
2,385,DBMS,Security,2,44,0,0,0.4894366197183099,1,1
2,386,DBMS,Joins,1,32,1,1,0.4903339191564148,5,0
2,386,DBMS,Joins,2,45,1,0,0.49122807017543857,5,0
2,387,Data Structures,Searching,1,117,1,1,0.4921190893169877,4,0
2,387,Data Structures,Searching,2,56,0,1,0.49125874125874125,1,1
2,387,Data Structures,Searching,3,39,1,1,0.49214659685863876,4,1
2,388,DBMS,Database Models,1,115,0,0,0.4912891986062718,1,1
2,388,DBMS,Database Models,2,77,0,1,0.49043478260869566,1,1
2,388,DBMS,Database Models,3,47,0,1,0.4895833333333333,1,1
2,389,Data Structures,Searching,1,118,1,0,0.4904679376083189,5,0
2,390,DBMS,Transactions,1,105,0,1,0.48961937716262977,1,1
2,390,DBMS,Transactions,2,87,0,0,0.48877374784110533,1,1
2,390,DBMS,Transactions,3,44,0,1,0.4879310344827586,1,1
2,391,Data Structures,Searching,1,104,1,0,0.48881239242685026,5,0
2,391,Data Structures,Searching,2,61,1,1,0.4896907216494845,4,0
2,391,Data Structures,Searching,3,32,0,0,0.4888507718696398,1,1
2,392,DBMS,Database Design,1,97,1,1,0.4897260273972603,4,0
2,392,DBMS,Database Design,2,108,0,1,0.4888888888888889,1,1
2,392,DBMS,Database Design,3,98,1,0,0.48976109215017066,4,1
2,393,DBMS,SQL Constraints,1,110,1,1,0.4906303236797274,4,0
2,394,Data Structures,Algorithm,1,50,1,0,0.4914965986394558,5,0
2,394,Data Structures,Algorithm,2,119,1,1,0.4923599320882852,4,0
2,394,Data Structures,Algorithm,3,103,0,1,0.4915254237288136,1,1
2,395,DBMS,Stored Procedures,1,58,0,0,0.4906937394247039,2,1
2,395,DBMS,Stored Procedures,2,45,1,0,0.49155405405405406,5,0
2,396,DBMS,Indexing,1,40,0,0,0.49072512647554806,2,1
2,396,DBMS,Indexing,2,73,1,0,0.49158249158249157,5,0
2,397,Data Structures,Algorithm,1,98,1,1,0.492436974789916,4,0
2,397,Data Structures,Algorithm,2,64,0,0,0.49161073825503354,1,1
2,398,Data Structures,Linked List,1,62,1,0,0.49246231155778897,5,0
2,398,Data Structures,Linked List,2,37,0,1,0.4916387959866221,1,1
2,399,DBMS,Transactions,1,111,0,0,0.49081803005008345,1,1
2,399,DBMS,Transactions,2,30,0,1,0.49,1,1
3,100,DBMS,Indexing,1,70,0,0,0.0,1,1
3,100,DBMS,Indexing,2,112,0,1,0.0,1,1
3,101,DBMS,Stored Procedures,1,98,1,1,0.3333333333333333,4,0
3,101,DBMS,Stored Procedures,2,93,1,0,0.5,5,0
3,101,DBMS,Stored Procedures,3,67,1,0,0.6,4,1
3,102,Data Structures,Searching,1,59,1,1,0.6666666666666666,5,0
3,103,DBMS,Normalization,1,100,1,0,0.7142857142857143,5,0
3,103,DBMS,Normalization,2,83,0,1,0.625,1,1
3,104,DBMS,Normalization,1,52,0,1,0.5555555555555556,1,1
3,104,DBMS,Normalization,2,99,1,0,0.6,5,0
3,105,DBMS,Views,1,79,0,0,0.5454545454545454,1,1
3,106,Data Structures,Queue,1,93,1,0,0.5833333333333334,5,0
3,106,Data Structures,Queue,2,87,0,0,0.5384615384615384,1,1
3,106,Data Structures,Queue,3,62,0,1,0.5,1,1
3,107,DBMS,Security,1,81,1,0,0.5333333333333333,5,0
3,108,Data Structures,Hashing,1,103,1,0,0.5625,5,0
3,108,Data Structures,Hashing,2,117,0,1,0.5294117647058824,1,1
3,108,Data Structures,Hashing,3,58,1,1,0.5555555555555556,4,1
3,109,DBMS,SQL Functions,1,71,1,0,0.5789473684210527,5,0
3,109,DBMS,SQL Functions,2,89,0,1,0.55,1,1
3,109,DBMS,SQL Functions,3,33,0,1,0.5238095238095238,1,1
3,110,DBMS,Joins,1,92,1,1,0.5454545454545454,4,0
3,110,DBMS,Joins,2,118,1,0,0.5652173913043478,5,0
3,110,DBMS,Joins,3,112,0,0,0.5416666666666666,1,1
3,111,Data Structures,Hashing,1,70,0,1,0.52,1,1
3,112,DBMS,Views,1,94,1,0,0.5384615384615384,5,0
3,112,DBMS,Views,2,91,1,0,0.5555555555555556,5,0
3,113,Data Structures,Array,1,108,1,1,0.5714285714285714,4,0
3,114,DBMS,Normalization,1,60,1,1,0.5862068965517241,4,0
3,114,DBMS,Normalization,2,36,1,1,0.6,5,0
3,115,Data Structures,Linked List,1,55,0,1,0.5806451612903226,1,1
3,115,Data Structures,Linked List,2,49,1,1,0.59375,5,0
3,115,Data Structures,Linked List,3,32,1,0,0.6060606060606061,5,1
3,116,DBMS,Security,1,79,0,0,0.5882352941176471,1,1
3,116,DBMS,Security,2,66,0,0,0.5714285714285714,1,1
3,117,Data Structures,Queue,1,76,1,1,0.5833333333333334,4,0
3,117,Data Structures,Queue,2,83,1,0,0.5945945945945946,5,0
3,117,Data Structures,Queue,3,77,0,0,0.5789473684210527,1,1
3,118,DBMS,SQL Basics,1,94,1,0,0.5897435897435898,5,0
3,118,DBMS,SQL Basics,2,42,0,1,0.575,1,1
3,118,DBMS,SQL Basics,3,98,0,0,0.5609756097560976,1,1
3,119,DBMS,Normalization,1,88,0,0,0.5476190476190477,1,1
3,119,DBMS,Normalization,2,44,1,0,0.5581395348837209,5,0
3,119,DBMS,Normalization,3,67,1,0,0.5681818181818182,4,1
3,120,Data Structures,Tree,1,45,0,1,0.5555555555555556,1,1
3,120,Data Structures,Tree,2,96,1,0,0.5652173913043478,5,0
3,121,DBMS,Keys,1,40,0,1,0.5531914893617021,1,1
3,122,Data Structures,Stack,1,60,0,0,0.5416666666666666,1,1
3,122,Data Structures,Stack,2,52,0,0,0.5306122448979592,1,1
3,122,Data Structures,Stack,3,84,1,0,0.54,4,1
3,123,DBMS,Indexing,1,102,0,1,0.5294117647058824,1,1
3,123,DBMS,Indexing,2,101,0,0,0.5192307692307693,1,1
3,123,DBMS,Indexing,3,33,0,0,0.5094339622641509,1,1
3,124,Data Structures,Stack,1,86,0,1,0.5,1,1
3,125,DBMS,Transactions,1,81,0,1,0.4909090909090909,1,1
3,126,Data Structures,Algorithms,1,114,0,0,0.48214285714285715,1,1
3,126,Data Structures,Algorithms,2,58,0,0,0.47368421052631576,1,1
3,127,Data Structures,Queue,1,56,1,0,0.4827586206896552,5,0
3,127,Data Structures,Queue,2,49,1,1,0.4915254237288136,5,0
3,127,Data Structures,Queue,3,38,0,1,0.48333333333333334,1,1
3,128,DBMS,Normalization,1,96,0,0,0.47540983606557374,1,1
3,128,DBMS,Normalization,2,97,0,1,0.46774193548387094,1,1
3,128,DBMS,Normalization,3,66,1,1,0.47619047619047616,3,1
3,129,Data Structures,Sorting,1,49,1,1,0.484375,5,0
3,129,Data Structures,Sorting,2,100,0,0,0.47692307692307695,1,1
3,130,DBMS,Database Models,1,33,1,1,0.48484848484848486,5,0
3,131,Data Structures,Graph,1,58,0,0,0.47761194029850745,2,1
3,132,Data Structures,Tree,1,69,0,1,0.47058823529411764,1,1
3,133,Data Structures,Heap,1,72,1,0,0.4782608695652174,5,0
3,133,Data Structures,Heap,2,62,0,1,0.4714285714285714,1,1
3,133,Data Structures,Heap,3,91,1,0,0.4788732394366197,4,1
3,134,DBMS,Backup & Recovery,1,56,1,1,0.4861111111111111,5,0
3,134,DBMS,Backup & Recovery,2,106,1,0,0.4931506849315068,5,0
3,135,Data Structures,Sorting,1,86,0,1,0.4864864864864865,1,1
3,136,DBMS,Views,1,65,1,0,0.49333333333333335,5,0
3,137,DBMS,Database Models,1,54,1,1,0.5,5,0
3,137,DBMS,Database Models,2,108,0,1,0.4935064935064935,1,1
3,138,Data Structures,Linked List,1,104,1,0,0.5,5,0
3,139,DBMS,SQL Functions,1,80,0,0,0.4936708860759494,1,1
3,139,DBMS,SQL Functions,2,101,1,0,0.5,5,0
3,139,DBMS,SQL Functions,3,52,0,1,0.49382716049382713,1,1
3,140,Data Structures,Graph,1,75,1,1,0.5,4,0
3,141,Data Structures,Sorting,1,42,0,0,0.4939759036144578,2,1
3,142,Data Structures,Algorithm,1,52,0,1,0.4880952380952381,1,1
3,142,Data Structures,Algorithm,2,70,1,1,0.49411764705882355,4,0
3,142,Data Structures,Algorithm,3,115,0,1,0.4883720930232558,1,1
3,143,DBMS,Transactions,1,66,0,0,0.4827586206896552,1,1
3,143,DBMS,Transactions,2,61,1,1,0.48863636363636365,4,0
3,144,Data Structures,Queue,1,48,1,1,0.4943820224719101,5,0
3,144,Data Structures,Queue,2,78,0,0,0.4888888888888889,1,1
3,145,DBMS,Normalization,1,87,0,0,0.4835164835164835,1,1
3,146,Data Structures,Algorithm,1,69,0,1,0.4782608695652174,1,1
3,147,DBMS,Indexing,1,110,1,0,0.4838709677419355,5,0
3,148,Data Structures,Graph,1,48,0,0,0.4787234042553192,2,1
3,148,Data Structures,Graph,2,88,0,1,0.47368421052631576,1,1
3,148,Data Structures,Graph,3,87,1,1,0.4791666666666667,3,1
3,149,Data Structures,Array,1,32,0,0,0.4742268041237113,2,1
3,149,Data Structures,Array,2,88,1,0,0.47959183673469385,5,0
3,149,Data Structures,Array,3,37,0,0,0.47474747474747475,1,1
3,150,Data Structures,Searching,1,70,0,0,0.47,1,1
3,150,Data Structures,Searching,2,106,0,1,0.46534653465346537,1,1
3,151,DBMS,SQL Functions,1,101,0,1,0.46078431372549017,1,1
3,152,DBMS,Stored Procedures,1,118,1,1,0.46601941747572817,4,0
3,152,DBMS,Stored Procedures,2,104,0,0,0.46153846153846156,1,1
3,153,DBMS,SQL Functions,1,69,0,0,0.45714285714285713,1,1
3,153,DBMS,SQL Functions,2,92,0,1,0.4528301886792453,1,1
3,153,DBMS,SQL Functions,3,32,0,0,0.4485981308411215,1,1
3,154,Data Structures,Tree,1,105,0,1,0.4444444444444444,1,1
3,155,Data Structures,Tree,1,95,1,1,0.44954128440366975,4,0
3,155,Data Structures,Tree,2,49,1,0,0.45454545454545453,5,0
3,155,Data Structures,Tree,3,64,1,0,0.4594594594594595,4,1
3,156,DBMS,Views,1,109,0,1,0.45535714285714285,1,1
3,156,DBMS,Views,2,47,0,0,0.45132743362831856,1,1
3,157,Data Structures,Hashing,1,49,0,1,0.4473684210526316,1,1
3,157,Data Structures,Hashing,2,111,1,1,0.45217391304347826,4,0
3,157,Data Structures,Hashing,3,49,0,1,0.4482758620689655,1,1
3,158,DBMS,Database Models,1,110,1,1,0.452991452991453,4,0
3,159,DBMS,Keys,1,47,1,1,0.4576271186440678,5,0
3,160,DBMS,Database Design,1,58,0,1,0.453781512605042,1,1
3,160,DBMS,Database Design,2,41,0,1,0.45,1,1
3,160,DBMS,Database Design,3,56,1,0,0.45454545454545453,5,1
3,161,DBMS,Backup & Recovery,1,93,0,1,0.45081967213114754,1,1
3,162,DBMS,SQL Constraints,1,48,0,0,0.44715447154471544,2,1
3,162,DBMS,SQL Constraints,2,46,0,1,0.4435483870967742,1,1
3,162,DBMS,SQL Constraints,3,39,1,1,0.448,4,1
3,163,DBMS,Transactions,1,32,0,0,0.4444444444444444,2,1
3,163,DBMS,Transactions,2,109,1,0,0.44881889763779526,5,0
3,163,DBMS,Transactions,3,72,1,0,0.453125,4,1
3,164,Data Structures,Queue,1,99,1,0,0.4573643410852713,5,0
3,164,Data Structures,Queue,2,30,1,0,0.46153846153846156,5,0
3,164,Data Structures,Queue,3,85,1,0,0.46564885496183206,4,1
3,165,Data Structures,Sorting,1,85,0,0,0.4621212121212121,1,1
3,166,DBMS,Backup & Recovery,1,58,1,1,0.46616541353383456,5,0
3,166,DBMS,Backup & Recovery,2,62,1,0,0.4701492537313433,5,0
3,167,Data Structures,Heap,1,82,1,0,0.4740740740740741,5,0
3,168,Data Structures,Linked List,1,59,1,0,0.47794117647058826,5,0
3,168,Data Structures,Linked List,2,58,1,0,0.48175182481751827,5,0
3,169,DBMS,Stored Procedures,1,111,1,0,0.4855072463768116,5,0
3,170,DBMS,Normalization,1,106,0,1,0.48201438848920863,1,1
3,170,DBMS,Normalization,2,79,0,0,0.4785714285714286,1,1
3,170,DBMS,Normalization,3,92,0,0,0.475177304964539,1,1
3,171,DBMS,Normalization,1,58,1,0,0.4788732394366197,5,0
